policy_id,age,gender,sum_assured,premium,term,product_type,underwriting_class
7476,47,0,425576.93177073554,1010.0267139586134,40,0,0
7477,27,0,837919.7983011976,1091.5049203617173,35,0,2
7478,42,1,750982.6465811991,4214.537265190887,99,1,3
7479,20,1,815756.1613951803,743.2251858546289,35,0,2
7480,33,1,625143.4746958659,1046.9282664765394,35,0,2
7481,51,0,519952.8851571131,1397.9476745867491,10,0,2
7482,38,1,519468.3253737938,1534.1254366387138,35,0,1
7483,41,1,589395.624378329,1360.0447998304583,35,0,2
7484,20,1,1000000.0,1850.5728663404982,99,2,2
7485,35,0,680849.3171277833,1349.6701543049587,35,0,2
7486,44,0,454538.756757926,1018.1129605005748,10,0,2
7487,45,1,497884.0838563369,1278.8383795715652,30,0,3
7488,51,0,406885.7789969765,1051.5122260309847,10,0,2
7489,37,0,1000000.0,6799.057358936534,99,1,1
7490,38,1,679165.1653197745,1226.9431892442906,15,0,2
7491,24,1,1000000.0,2155.8808938863476,99,2,2
7492,37,1,542492.0291697885,1026.3710053749496,35,0,2
7493,24,1,1000000.0,1173.6396058330138,35,0,2
7494,20,1,1000000.0,1566.7652663590272,10,0,1
7495,26,1,1000000.0,4697.946432117629,99,1,1
7496,58,0,396372.2755384486,2034.1324502746522,99,2,2
7497,36,0,683131.1318003979,2526.7832575352395,99,2,2
7498,42,0,666254.6388186183,2074.56355204401,40,0,1
7499,33,0,1000000.0,3862.1062420825356,99,1,2
7500,20,1,1000000.0,914.7125980302192,15,0,0
7501,51,0,580077.1660617351,4201.896781031068,99,1,2
7502,20,0,761887.5456546572,750.8860875674713,25,0,2
7503,33,0,832388.5185664418,2403.513616731668,99,2,2
7504,39,1,803281.8013306248,2917.056583012816,99,2,2
7505,42,0,918561.9875519166,5112.803624996882,99,1,2
7506,31,1,1000000.0,3656.689809268274,99,1,2
7507,20,0,1000000.0,1634.8727572418345,25,0,1
7508,30,0,1000000.0,4033.432655533875,99,1,0
7509,31,0,703881.2445045509,1139.9521694877992,10,0,2
7510,30,0,1000000.0,2681.2408208248553,99,2,0
7511,51,1,596550.9124580671,2920.9949505255304,99,2,2
7512,25,1,949061.0088016165,1754.7850681734626,20,0,1
7513,43,1,623081.3575875357,1537.3495417884892,30,0,2
7514,41,1,568628.686492557,1291.9712733655704,35,0,2
7515,51,0,530036.6305803154,2217.4528197027694,20,0,1
7516,38,1,744349.7544410513,1341.6824045622316,15,0,2
7517,49,0,492675.4179854713,1194.8794973309537,15,0,2
7518,37,1,755473.0000855135,2655.6089778122187,99,2,0
7519,45,1,447086.38161167555,1099.0234360359668,40,0,2
7520,21,1,1000000.0,1024.3175556106173,10,0,0
7521,20,0,1000000.0,1020.7342606191041,15,0,2
7522,44,0,705887.8141430713,4352.195795029928,99,1,0
7523,45,1,506875.6577442612,1109.2995108222938,35,0,2
7524,45,0,527500.3679803257,1168.3185750377797,35,0,2
7525,33,1,1000000.0,3984.4259918512917,99,1,2
7526,57,0,506277.5254056666,3918.880284235969,99,1,3
7527,34,1,728507.0882151971,1387.3842678190938,10,0,0
7528,45,0,537903.583622851,1263.456270403297,25,0,2
7529,47,0,604437.4931931641,1379.513847570552,40,0,2
7530,60,0,255905.17021979668,855.8434723168917,25,0,2
7531,36,0,717414.277317357,1365.1686828511265,20,0,2
7532,32,0,580880.5263648416,1033.1594219058143,35,0,2
7533,22,0,990953.229529397,1107.7620911411468,15,0,2
7534,58,1,370498.1377881936,1129.7983139617206,15,0,2
7535,45,1,600204.2917115941,1543.3428893063385,15,0,0
7536,45,1,484042.8034302978,1079.6499716231806,15,0,2
7537,75,0,100000.0,572.2922184084985,30,0,1
7538,43,0,814316.3465595772,4882.527881352878,99,1,2
7539,24,0,970144.5762307133,1155.7031134767283,30,0,2
7540,37,0,603064.2262849142,1047.829435446153,30,0,2
7541,28,1,851779.3989392571,1292.508647478837,15,0,0
7542,35,1,800456.0028144367,1424.0844096087965,15,0,2
7543,35,0,691749.3150039379,1749.2108841109816,35,0,1
7544,32,0,1000000.0,3890.892313332229,99,1,2
7545,23,1,1000000.0,2770.329326288236,99,1,2
7546,59,0,330463.68743498746,1070.8109496750783,15,0,2
7547,43,1,811960.9885421849,4921.733168339074,99,1,3
7548,37,1,558569.1702679206,1136.0627583720234,10,0,2
7549,49,0,724404.3531772223,5057.25551806629,99,1,2
7550,45,1,635596.5419924217,1420.887375762429,40,0,2
7551,43,1,993101.153074476,5515.355626926836,99,1,2
7552,48,1,540751.9102034455,1419.9152040890456,40,0,3
7553,41,1,1000000.0,7848.50718518105,99,1,1
7554,48,1,578300.2244377827,1386.4605912634095,35,0,3
7555,49,1,557922.8280406272,1298.3576077010152,40,0,0
7556,41,1,583974.0758925304,1294.3874092571969,10,0,2
7557,37,1,773056.8874751057,2356.626623327274,15,0,1
7558,58,1,411670.2473598249,2439.6701812321385,99,2,2
7559,34,0,778707.7138896903,1331.7952959852496,20,0,2
7560,44,0,636186.0545467851,1594.665492718013,15,0,2
7561,44,1,612846.2376574423,1425.158264701,20,0,2
7562,32,0,857009.028825398,1557.832741231419,25,0,0
7563,30,1,693684.5833594115,1082.5625107223707,35,0,2
7564,35,1,629352.0873297503,1233.7108223808157,15,0,2
7565,34,0,774628.3472746712,2524.452832972147,99,2,3
7566,22,1,871226.256353141,955.4752000399477,25,0,0
7567,32,0,794832.598282957,1365.3443721075705,30,0,3
7568,43,0,591455.3268489935,2194.937304872456,10,0,1
7569,55,0,339989.72417539847,919.8563345141355,25,0,2
7570,46,1,438597.52414359176,1124.045052943823,40,0,0
7571,20,1,893251.0846566603,964.6471451886847,15,0,2
7572,47,1,600280.042522177,1517.979750083187,20,0,2
7573,33,1,1000000.0,6570.911992278736,99,1,1
7574,45,1,744460.1260002535,3068.2492253684427,99,2,2
7575,39,0,508843.8692369736,960.3610910153681,40,0,0
7576,37,0,530492.809767393,1017.4259975802452,25,0,0
7577,38,1,825979.5747643962,2922.074762219126,99,2,0
7578,39,1,817704.5052286914,3238.2356193466644,99,2,2
7579,56,1,447044.0397679637,3638.5136148252936,99,2,1
7580,39,1,600608.2969524782,1151.4190249647534,40,0,2
7581,53,0,593909.9978117674,4373.909426356738,99,1,2
7582,51,0,461310.2169980381,2226.550670091623,99,2,2
7583,48,0,573763.5085036109,2679.8461067527087,99,2,2
7584,20,1,1000000.0,2537.8099354444735,99,1,0
7585,53,0,488249.2006889926,2354.6661021881428,99,2,2
7586,34,0,731497.5374744601,1259.0295940043673,35,0,2
7587,48,0,465577.61182294757,1086.8613110808194,20,0,3
7588,28,1,1000000.0,3914.76901295741,99,1,2
7589,25,0,775069.7897634136,1483.9682224783458,10,0,1
7590,63,0,341159.9787652303,2961.30693322653,99,2,1
7591,28,1,1000000.0,3758.066088162152,99,1,2
7592,53,0,385693.4492006717,1019.1591645135962,10,0,2
7593,41,0,1000000.0,5180.615864474179,99,1,2
7594,34,0,762134.3447439198,1249.2799837891723,10,0,2
7595,39,1,620317.8637518198,1169.0109528470298,30,0,2
7596,24,0,758820.8793203478,1012.0710333707281,10,0,2
7597,39,1,524232.5087882854,1015.5263137675723,35,0,2
7598,27,1,685229.0751751806,1019.3452532496893,20,0,3
7599,35,1,1000000.0,4722.7639006603595,99,1,2
7600,51,1,496448.3304696289,1304.1088595223205,40,0,3
7601,43,0,655779.8313741466,2110.149343129196,30,0,1
7602,22,1,812837.0645811139,923.0627553606938,25,0,2
7603,50,1,542798.2411789087,1492.7769021884983,25,0,2
7604,39,0,648629.0482242827,1386.5379004693154,30,0,3
7605,33,0,1000000.0,4281.8857792023055,99,1,2
7606,48,0,543899.0357946866,2686.2573867545657,99,2,2
7607,37,0,654081.660871825,2244.628800515952,99,2,2
7608,26,1,852699.7797039876,1109.3821737406101,15,0,2
7609,62,0,251981.07671086243,764.7626312844955,10,0,3
7610,39,1,970249.8206252233,5004.006290678872,99,1,2
7611,39,0,519657.0308157929,1718.399235163506,15,0,1
7612,35,0,870462.3272447063,6397.333540448307,99,1,1
7613,54,0,361585.9400026141,1432.162747340695,30,0,1
7614,33,0,704617.1041201634,1161.310975463362,30,0,2
7615,21,1,725919.5866356796,805.3160777108843,20,0,2
7616,31,0,730560.702544545,1248.3183668086392,10,0,2
7617,55,0,448174.9477067912,1252.266643004678,15,0,2
7618,49,0,825849.8095792155,5606.921021919294,99,1,0
7619,36,1,667730.34753116,1302.9236870397754,20,0,2
7620,56,1,348106.08730332274,935.8077653926049,10,0,2
7621,48,0,540151.0929599616,1389.4563814454937,25,0,2
7622,36,0,959608.4385749309,4850.362420658616,99,1,2
7623,38,0,1000000.0,4873.018221996258,99,1,2
7624,43,1,587474.5243667944,1285.0600582012119,30,0,2
7625,30,1,879834.6216153122,1468.519450782733,15,0,2
7626,40,1,657906.6399511314,1402.193243415808,20,0,2
7627,43,0,571714.862568508,1277.2111346283227,30,0,2
7628,20,1,801553.2753228918,803.1338019151333,20,0,2
7629,37,0,563799.2057159143,1045.6111977839755,15,0,2
7630,36,0,692652.5888085541,1193.7989155742232,10,0,2
7631,52,1,420363.30301881075,1052.713210176674,35,0,2
7632,20,1,1000000.0,2279.346796597885,99,1,2
7633,35,1,697630.3427492173,1276.845463981667,35,0,2
7634,34,1,736009.8502322506,1414.50052192914,20,0,2
7635,51,1,392065.7830416807,1051.3512285258887,40,0,2
7636,39,1,914180.4404574549,4560.6141130885235,99,1,2
7637,61,1,278589.45525521465,882.8315552779044,15,0,2
7638,47,1,721093.4190805004,3303.8753769209306,99,2,2
7639,35,1,997506.6597997766,4983.97437330318,99,1,2
7640,42,0,689099.510122787,1480.6309555357373,20,0,2
7641,35,1,576143.5694994294,1079.3923738215526,35,0,2
7642,50,1,485155.4699484346,1250.7375828555203,35,0,2
7643,24,1,1000000.0,2968.950689933013,99,1,2
7644,30,0,872806.0866004444,1353.2090323004588,30,0,2
7645,45,0,602147.3062992655,1503.7992656227748,40,0,2
7646,54,0,464852.683325741,1437.8133229565317,15,0,2
7647,20,1,1000000.0,1032.2788284141395,40,0,2
7648,56,0,375806.6844356106,1912.89026686173,99,2,2
7649,38,1,917744.2203123617,2978.509018528954,99,2,2
7650,20,0,995293.6582366194,928.4153450191801,30,0,2
7651,20,1,1000000.0,2688.900667866673,99,1,2
7652,21,1,1000000.0,1036.0946215837168,10,0,2
7653,39,1,547790.0583328628,1190.7169976770997,30,0,0
7654,39,1,714467.3381043646,1405.4821150855194,10,0,2
7655,47,1,911354.6474941927,5496.991412965996,99,1,2
7656,33,1,608366.7858236351,1012.2463266657008,10,0,2
7657,26,0,1000000.0,3359.244738931935,99,1,2
7658,35,1,925877.171899054,4206.976055131317,99,1,2
7659,40,0,732320.5902680955,2710.329364070416,99,2,3
7660,42,1,595475.4620575774,1236.052710228074,40,0,2
7661,30,1,634781.7559310243,1446.8908755734906,15,0,1
7662,50,1,525891.4666031224,1940.5328627125548,35,0,1
7663,32,1,1000000.0,6432.561038271389,99,1,1
7664,29,0,892202.1955319697,1416.691829668192,15,0,2
7665,33,1,684018.8280332978,1224.3627509199694,25,0,2
7666,52,0,581281.0443469759,3819.4081565544348,99,1,2
7667,38,0,1000000.0,5100.609643223642,99,1,2
7668,31,0,875431.8830328061,1303.676359065764,35,0,2
7669,51,1,410058.7139753853,1037.925277358925,40,0,2
7670,65,0,216067.86872365884,1134.238520726923,20,0,1
7671,42,0,582275.3244314952,1229.9973394617568,10,0,2
7672,54,0,344632.9206672766,1364.057880697448,15,0,1
7673,52,1,745000.0970529843,5354.461865551365,99,1,2
7674,32,1,613593.8252050863,1076.2622826585973,10,0,2
7675,40,0,791306.4129642575,3792.1407032136067,99,1,2
7676,24,1,912909.7635639355,1567.8941987665976,40,0,1
7677,37,1,664792.1955511543,1274.3186537690797,20,0,2
7678,32,0,922333.2575409953,2844.681965083679,99,2,2
7679,35,0,615127.8146015602,1221.5399345801,40,0,2
7680,31,0,600602.2725046522,974.6028123643011,20,0,2
7681,36,1,591601.4555907391,1138.6479554485734,40,0,2
7682,46,1,538789.741432754,3217.9599394287984,99,2,1
7683,38,0,537821.5225863024,1742.9931617870634,15,0,1
7684,20,1,1000000.0,2420.677112450119,99,1,2
7685,31,1,651741.8812824138,1058.636032831312,10,0,2
7686,21,1,1000000.0,4269.316166165316,99,1,1
7687,42,0,565079.8102603137,2340.725360287043,99,2,3
7688,46,0,887584.39179622,5838.569423930046,99,1,2
7689,43,1,808911.3814124621,3080.551680990772,99,2,2
7690,30,1,1000000.0,4227.7106426263335,99,1,2
7691,42,1,565322.2450206587,2087.237936190359,99,2,2
7692,34,0,717158.4608532606,1227.0479858856995,15,0,2
7693,26,1,1000000.0,3244.911719886531,99,1,2
7694,48,1,650159.8420609378,3826.6802734123835,99,1,2
7695,49,0,469611.4543178986,3557.617617642546,99,2,1
7696,51,0,581785.3321467926,2798.433675641062,99,2,2
7697,32,1,827391.1638744631,1502.831818356466,40,0,2
7698,54,1,409188.9746502122,1209.6320655180525,35,0,2
7699,34,0,606501.3966509094,1151.4845619206408,10,0,2
7700,47,1,489110.0915443094,1174.769704117768,15,0,2
7701,33,1,1000000.0,4698.968425031494,99,1,2
7702,37,0,587823.7727861959,1033.464191494216,30,0,2
7703,20,1,968497.2373008792,1065.1627806892893,25,0,2
7704,36,0,794480.264434807,1617.986100624757,10,0,2
7705,41,0,697860.5302914499,2272.3012813801042,30,0,1
7706,35,0,671253.2732182501,1315.4676164237521,15,0,2
7707,61,0,318115.0808222093,943.7099163053595,10,0,2
7708,26,1,1000000.0,3288.3447224304964,99,1,0
7709,33,0,674446.6898296337,1666.2481265678402,30,0,1
7710,29,0,801441.1875485294,2025.2537858542005,99,2,3
7711,33,0,812086.787452692,1508.4314884413002,35,0,2
7712,52,0,389739.51857408724,1130.7947573019417,20,0,2
7713,57,0,406087.8445117345,1238.631189157645,25,0,2
7714,31,0,804490.0628020472,1257.453862813626,20,0,2
7715,31,1,761810.8303554291,3409.1061401031925,99,2,1
7716,26,1,895656.4304530205,1102.54474968186,35,0,2
7717,55,1,328705.5930682941,1039.953420696873,35,0,0
7718,53,1,454783.79901615717,1347.9530352977292,15,0,2
7719,38,1,744743.9704703188,1526.3474349604166,20,0,2
7720,23,0,1000000.0,1061.2996327397188,10,0,3
7721,24,1,678941.0910312887,878.5597754067245,10,0,2
7722,42,1,487961.968070493,1110.292053155551,20,0,2
7723,46,0,517850.1392593238,1154.336387006924,10,0,2
7724,20,1,1000000.0,963.0247901998721,10,0,2
7725,36,1,630873.0717834388,1273.7981282226879,35,0,2
7726,59,1,266976.4170452656,909.9440287304643,20,0,2
7727,37,0,1000000.0,6754.394664155172,99,1,1
7728,57,1,364140.9661956982,1108.8648725882774,15,0,2
7729,47,1,643580.4135536631,4627.17454015226,99,2,1
7730,26,0,679009.1999414178,1404.3408200675449,35,0,1
7731,36,0,1000000.0,4738.359696246519,99,1,2
7732,38,0,554900.5097973022,1518.0978500244087,40,0,1
7733,28,0,1000000.0,3608.4838379697226,99,1,2
7734,28,0,1000000.0,5611.331595258856,99,1,1
7735,58,1,298771.6298907913,843.359275318289,30,0,2
7736,28,0,843586.7831147143,1328.3809576257358,40,0,2
7737,52,0,482495.7722089892,1452.1496766380774,15,0,2
7738,34,0,711745.8545456787,1344.3132107830977,20,0,2
7739,39,1,603136.9858227068,1279.9189428664154,35,0,2
7740,46,1,421672.4398822789,1084.3264301232591,40,0,0
7741,32,1,725972.9993651861,1235.289534340376,10,0,2
7742,46,1,495492.43102902884,1231.6104874047487,20,0,2
7743,20,1,1000000.0,2640.824258324762,99,1,2
7744,45,0,488641.3977364132,1121.2236713582577,15,0,2
7745,20,1,1000000.0,938.3894459800432,35,0,2
7746,37,1,598922.5831674471,1147.831654128445,40,0,2
7747,50,1,590408.9367951647,2982.985841674101,99,2,2
7748,47,0,594588.7375696913,3992.514423369404,99,2,1
7749,24,1,804665.8685081744,909.8982617498748,10,0,2
7750,25,1,667186.3868265344,887.9778212142812,40,0,2
7751,31,0,665935.8453742638,1001.67518587568,15,0,2
7752,42,0,1000000.0,7807.424868273787,99,1,1
7753,20,1,955895.716527994,2563.3251281209,99,2,1
7754,39,0,553556.6268021143,1205.2272480006277,20,0,2
7755,43,0,473628.44089183916,1131.8376704063328,10,0,2
7756,36,1,1000000.0,4534.578916488208,99,1,2
7757,46,0,623692.5990456009,1435.288719718049,10,0,0
7758,42,1,621613.7082643048,1308.3312435618766,10,0,3
7759,33,1,807047.6378821088,2055.4749785773733,40,0,1
7760,20,0,863243.9081447456,941.0161717219742,20,0,2
7761,41,1,635405.8468882624,1428.105040031659,40,0,2
7762,28,1,732857.8410582786,1086.6963078863173,20,0,0
7763,33,0,975423.8697978794,2929.6427653037767,99,2,2
7764,45,1,608900.2899200702,1321.361698561999,35,0,2
7765,57,0,429739.19451778306,1880.0226947501922,15,0,1
7766,39,1,692831.700593242,1502.3033577721544,20,0,3
7767,46,1,591711.5557739097,1289.5256703301575,40,0,2
7768,22,1,833856.2383934542,1346.6361413812842,25,0,1
7769,42,1,563816.7561552055,1236.1548268372364,10,0,2
7770,39,0,750819.0928161413,2788.8851516908508,99,2,2
7771,54,0,502842.44886747736,3720.1894915027665,99,1,2
7772,33,0,1000000.0,4004.5826106870936,99,1,2
7773,37,0,696820.6643870757,1311.966909067482,40,0,3
7774,52,0,484816.91231762076,1325.2716971213765,35,0,0
7775,38,1,1000000.0,5064.2530863493685,99,1,2
7776,26,0,727007.4541126463,966.376153377777,35,0,2
7777,70,1,195089.30680658788,1125.0834791064817,10,0,1
7778,27,0,981995.6467284033,2484.8448267571885,99,2,2
7779,39,0,527447.9134803915,1121.689368672224,10,0,2
7780,44,1,570652.8478460578,2463.7640126902543,99,2,3
7781,43,0,636321.7076592599,2203.912894474821,15,0,1
7782,37,1,847107.5842533862,3139.9736167089227,99,2,2
7783,37,0,745595.329324218,1345.6281763954294,10,0,2
7784,37,1,650813.3653319891,1324.2917486575245,35,0,2
7785,26,0,929330.7780103725,1247.4646474811032,15,0,2
7786,65,1,276571.97890012624,1675.0755497610874,99,2,2
7787,37,0,663200.2471724501,1278.117900316952,10,0,2
7788,47,1,495037.57362298196,1218.138583615959,35,0,2
7789,35,0,679697.7554806691,1197.7204283911358,10,0,0
7790,35,1,762093.8608780232,1302.4934026533474,20,0,2
7791,34,1,1000000.0,4100.715210665985,99,1,0
7792,21,1,929425.7798639587,888.9503148913088,20,0,2
7793,38,0,681585.4282002145,1986.1197024830988,30,0,1
7794,35,0,602967.6146576785,1009.9027663865951,35,0,2
7795,54,0,477778.2401824033,1944.2364032842493,40,0,1
7796,25,0,799399.9413859105,926.5254886874067,15,0,2
7797,33,0,971341.2866725965,3869.6936224552064,99,1,2
7798,29,1,681524.4667964126,1039.5604093438346,35,0,2
7799,57,1,336996.6882336023,1117.886643016953,35,0,2
7800,29,1,703376.904178161,1027.2042664751696,25,0,2
7801,46,1,436730.23877132253,1120.4157066450323,30,0,2
7802,51,0,653824.5953959232,4063.632271069402,99,1,2
7803,38,0,682956.8297930536,1362.922481555688,30,0,2
7804,23,1,1000000.0,1980.9831035667787,99,2,2
7805,23,1,852567.4493309234,1076.7897394510373,15,0,2
7806,50,1,384924.79720934376,980.5964473777801,15,0,0
7807,24,0,1000000.0,5002.7352491291995,99,1,1
7808,44,0,599416.5882464512,2104.9357174396046,10,0,1
7809,41,0,507724.2933616153,1163.8073488982843,10,0,0
7810,44,1,582432.6011124222,1413.843723664151,20,0,2
7811,45,1,603130.0024383425,1374.5844081092648,20,0,3
7812,28,0,769342.066631923,1030.7862061396897,30,0,0
7813,28,0,1000000.0,3590.4681733366274,99,2,1
7814,48,1,504448.65570876695,1204.0493716615422,35,0,2
7815,32,0,1000000.0,4183.666545285495,99,1,2
7816,20,1,817772.7282230095,825.1158548146929,40,0,2
7817,47,0,603142.3740211707,1418.145978027235,20,0,2
7818,27,0,704663.6753685685,900.6650976780447,35,0,0
7819,45,1,635575.7152170668,1457.4527280701752,15,0,2
7820,56,1,422729.5898123376,2071.863759500237,99,2,2
7821,40,1,543581.9357733673,1190.6384820862452,30,0,0
7822,51,1,610678.9970243418,3996.4988616627606,99,1,2
7823,41,1,958748.9835506501,4746.150933968547,99,1,2
7824,59,0,523677.48556246865,4181.320740141782,99,1,2
7825,27,1,893107.3142763854,1177.2294061249372,10,0,2
7826,39,1,523439.709955024,1118.9925268166437,25,0,0
7827,48,1,506253.07340405014,1311.5548141839533,20,0,2
7828,37,0,971874.8236546976,5126.232957982769,99,1,2
7829,53,0,425209.5075365339,2245.3081813733215,99,2,2
7830,34,0,896709.7180710211,2757.1132434968604,99,2,2
7831,64,1,242347.49281163365,1354.6823891600789,35,0,1
7832,65,0,216980.3687688982,815.9554634165926,25,0,2
7833,43,1,619349.7163183907,1524.195724916182,25,0,2
7834,46,1,738342.5259195046,4234.4731836863175,99,1,2
7835,54,1,361083.7412039468,1657.208371168264,35,0,1
7836,25,0,818511.2523403829,1026.289419046394,30,0,2
7837,24,0,978869.3515696666,1086.692666253082,25,0,2
7838,55,0,448413.86597095215,1366.6946433101232,30,0,2
7839,43,1,505276.66081634833,1225.512572896193,35,0,2
7840,37,1,695569.8004578585,2571.1386694400653,99,2,2
7841,40,0,639517.4512456349,1406.6370548920036,20,0,2
7842,20,1,827443.1593219715,854.7764827822127,25,0,2
7843,37,0,770299.0819989108,1401.1893012033577,10,0,2
7844,30,1,784800.755292233,1196.4899548619708,30,0,0
7845,51,1,514321.18767545145,2014.4716758962081,25,0,1
7846,51,1,432161.9731328635,2256.3489248844953,99,2,2
7847,46,1,538622.877008744,1285.000599418905,20,0,2
7848,44,0,562799.6781518895,2213.611275823023,99,2,2
7849,22,0,938523.3126817299,968.892208571866,25,0,2
7850,47,1,537336.083691795,1231.5752092802043,20,0,2
7851,47,0,535831.406013111,1285.1701676048508,40,0,2
7852,54,1,435087.7853663907,1298.9374788045866,25,0,2
7853,65,0,280286.18430321146,1047.251766413013,15,0,0
7854,20,0,1000000.0,911.0724069511737,35,0,2
7855,35,1,1000000.0,4855.8995703972505,99,1,2
7856,31,1,876262.7119526986,1508.401354468504,20,0,2
7857,42,1,478620.2195190111,1036.1468123025802,10,0,2
7858,40,0,727063.438234108,1478.1882340055363,10,0,2
7859,37,0,1000000.0,7130.779363146216,99,1,1
7860,52,1,445399.0019267107,1336.198718113927,30,0,3
7861,26,0,904366.3695427389,1299.0639665580088,40,0,2
7862,27,1,861877.2357842157,1245.3530985528714,10,0,2
7863,27,1,805221.8359578666,1134.3500860049583,40,0,2
7864,35,0,987996.7145583386,4934.065575114812,99,1,2
7865,25,0,798964.7111296789,1399.3244676434936,30,0,1
7866,39,0,1000000.0,4659.840874199523,99,1,0
7867,38,0,511139.3108488096,1065.1797465141033,20,0,2
7868,30,0,794320.1720884965,1190.5529034610727,35,0,2
7869,50,1,460620.4371130865,1149.0752889790074,35,0,2
7870,39,1,546544.9419824556,1146.0300905832373,35,0,2
7871,52,1,575686.510410761,3949.8042499087937,99,1,2
7872,37,1,604725.6488503838,1758.0185950986863,40,0,1
7873,39,0,686867.2495215609,2307.5925773666913,35,0,1
7874,33,0,657567.905652701,1704.7743121306253,30,0,1
7875,39,0,681199.219985764,1508.88524416885,15,0,0
7876,48,1,547500.4454968247,1257.7688534523577,40,0,2
7877,35,0,668554.9200634647,1172.0332713161097,10,0,2
7878,46,1,495564.4753870106,1861.7016074078551,30,0,1
7879,30,1,820812.7021353233,1353.1441409925576,15,0,0
7880,49,1,567576.3470278644,1580.470776901386,10,0,0
7881,33,0,759073.4602546948,1391.0767229654416,30,0,3
7882,50,1,441024.0983587946,1099.7110680036067,15,0,2
7883,40,0,545223.6807223195,1829.9082541418795,15,0,1
7884,58,0,443625.10394414514,3531.576952723526,99,1,2
7885,26,1,1000000.0,3339.3741039268098,99,1,2
7886,22,0,1000000.0,1135.07971698936,40,0,2
7887,32,0,642766.2565574886,1624.1131831934858,35,0,1
7888,23,0,801699.1444473753,955.4317990190772,25,0,2
7889,23,0,1000000.0,2639.2259506530645,99,1,2
7890,47,0,526333.6736323488,1395.3482283123576,20,0,2
7891,39,1,668210.4431204137,1362.2821343083344,40,0,2
7892,34,1,1000000.0,4492.258420750945,99,1,2
7893,35,1,805065.3211004359,2206.7140595650394,25,0,1
7894,32,1,665528.5199458492,1049.707648629735,15,0,2
7895,59,1,304375.3342134009,874.0495739219989,30,0,2
7896,31,0,650914.3469167544,986.5003308811869,35,0,2
7897,24,0,757296.3993909869,1273.0071238367912,35,0,1
7898,49,0,849458.6387104833,5642.957763008421,99,1,2
7899,37,1,762712.7495984313,1374.6699306341816,30,0,0
7900,64,0,310147.75030450785,1159.1871461879614,15,0,2
7901,33,1,1000000.0,4107.826947085893,99,1,3
7902,50,1,623052.4473192571,4014.132990102684,99,1,2
7903,52,1,392159.7585819026,1008.8857434285156,30,0,2
7904,33,1,685034.7572105335,1246.8409766963414,10,0,0
7905,31,0,847811.4739283839,1232.2556278455095,15,0,2
7906,48,1,851478.4560632346,5399.796813074732,99,1,0
7907,46,1,610773.850090871,1447.9975558746912,35,0,3
7908,23,1,873902.5925541526,1596.8811032974804,30,0,1
7909,26,1,1000000.0,3334.968010429226,99,1,2
7910,20,0,1000000.0,965.7712476386148,25,0,2
7911,47,0,530366.1511580735,2556.350364728265,99,2,2
7912,36,1,701252.3061933066,1204.275109414077,15,0,2
7913,38,1,782305.5002389706,3778.3785575430325,99,1,3
7914,20,1,1000000.0,4096.370516693676,99,1,1
7915,26,1,1000000.0,2997.071891838684,99,1,2
7916,34,0,1000000.0,4603.511135168377,99,1,2
7917,31,0,642408.286507189,979.5377635839883,15,0,2
7918,41,1,491162.1331090183,951.1569108286631,20,0,2
7919,47,0,666166.6729384357,4271.758803465467,99,1,3
7920,67,1,206376.4625918885,712.7028707051306,10,0,2
7921,39,0,625539.0999109198,1148.9267720549426,10,0,2
7922,53,1,466641.14892198524,2384.9684898061014,99,2,0
7923,30,0,758773.1059972228,3238.8694952762808,99,2,1
7924,20,1,1000000.0,2738.416810998295,99,1,2
7925,35,0,723133.1180035359,1293.1390130998393,25,0,2
7926,20,1,1000000.0,1524.7654621966087,25,0,1
7927,40,1,539144.1858873395,1139.040310511348,20,0,2
7928,30,1,1000000.0,4240.850324477373,99,1,2
7929,20,0,834060.6653999385,807.61000029492,25,0,2
7930,60,1,378482.76653193845,1192.559462511456,10,0,2
7931,33,1,959418.8134769469,4444.501245828589,99,1,2
7932,20,0,734181.0337653434,731.3723153972111,20,0,2
7933,50,1,401030.15854252136,1045.0857682929598,20,0,2
7934,31,1,621633.306848209,1483.2404288368934,40,0,1
7935,53,1,533218.4549148397,4096.762988500463,99,1,0
7936,31,1,624944.3015833038,1631.7274425236253,40,0,1
7937,33,0,791020.5493356427,1399.5237208269361,35,0,2
7938,44,0,655128.0945199744,2975.155244304851,99,2,2
7939,47,1,578509.4432639898,1342.3206152507535,20,0,2
7940,49,0,663767.2921685315,4573.216535895312,99,1,2
7941,38,1,648947.2165402123,1406.5279333675305,25,0,3
7942,46,0,551010.7126435211,1318.8753354436285,15,0,2
7943,48,0,603133.0404302649,5714.237521444431,99,1,1
7944,42,0,560091.3555041427,1308.3771594240134,30,0,2
7945,38,0,585173.6982668249,1052.6590796561895,40,0,2
7946,22,1,892647.292220505,997.4742587045945,10,0,2
7947,47,1,725747.2282575114,4436.5935346393735,99,1,2
7948,40,1,628631.7430435137,1259.0084104448276,40,0,2
7949,35,0,883723.1776729088,3092.9841451317257,99,2,2
7950,55,0,386994.3222065574,1997.6070476979576,99,2,0
7951,22,1,708714.6237861682,1263.615594976536,25,0,1
7952,59,0,300283.90322320774,1371.2998046716546,25,0,1
7953,39,1,709488.7185881911,2225.306206422907,10,0,1
7954,43,1,742765.035392792,4360.961219340078,99,1,2
